COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDAO,BALANCE,RESFUEL,NETDELIC,AUG2023,658.704
OECDAO,BALANCE,RESFUEL,NETDELIC,Y2D2022,7070.224
OECDAO,BALANCE,RESFUEL,NETDELIC,Y2D2023,6443.843
OECDAO,BALANCE,TOTGASO,NETDELIC,2021,53919.653000000006
OECDAO,BALANCE,TOTGASO,NETDELIC,2022,54579.651000000005
OECDAO,BALANCE,TOTGASO,NETDELIC,2Q2023,13488.112000000001
OECDAO,BALANCE,TOTGASO,NETDELIC,AUG2022,5027.135
OECDAO,BALANCE,TOTGASO,NETDELIC,AUG2023,4846.128
OECDAO,BALANCE,TOTGASO,NETDELIC,Y2D2022,35656.634
OECDAO,BALANCE,TOTGASO,NETDELIC,Y2D2023,36034.333999999995
OECDAO,BALANCE,TOTKERO,NETDELIC,2021,28068.744
OECDAO,BALANCE,TOTKERO,NETDELIC,2022,31965.185999999998
OECDAO,BALANCE,TOTKERO,NETDELIC,2Q2023,7841.191
OECDAO,BALANCE,TOTKERO,NETDELIC,AUG2022,2127.576
OECDAO,BALANCE,TOTKERO,NETDELIC,AUG2023,2522.275
OECDAO,BALANCE,TOTKERO,NETDELIC,Y2D2022,20059.468
OECDAO,BALANCE,TOTKERO,NETDELIC,Y2D2023,23829.959000000003
OECDAO,BALANCE,TOTPRODS,NETDELIC,2021,295159.642
OECDAO,BALANCE,TOTPRODS,NETDELIC,2022,297639.436
OECDAO,BALANCE,TOTPRODS,NETDELIC,2Q2023,70393.092
OECDAO,BALANCE,TOTPRODS,NETDELIC,AUG2022,25373.029000000002
OECDAO,BALANCE,TOTPRODS,NETDELIC,AUG2023,24337.961
OECDAO,BALANCE,TOTPRODS,NETDELIC,Y2D2022,196357.23799999998
OECDAO,BALANCE,TOTPRODS,NETDELIC,Y2D2023,196784.24700000003
OECDAM,BALANCE,GASDIES,NETDELIC,2021,235743.685
OECDAM,BALANCE,GASDIES,NETDELIC,2022,243819.70200000002
OECDAM,BALANCE,GASDIES,NETDELIC,2Q2023,59219.825
OECDAM,BALANCE,GASDIES,NETDELIC,AUG2022,20825.056
OECDAM,BALANCE,GASDIES,NETDELIC,AUG2023,21156.897
OECDAM,BALANCE,GASDIES,NETDELIC,Y2D2022,161562.701
OECDAM,BALANCE,GASDIES,NETDELIC,Y2D2023,159848.078
OECDAM,BALANCE,LPG,NETDELIC,2021,45115.602
OECDAM,BALANCE,LPG,NETDELIC,2022,46158.161
OECDAM,BALANCE,LPG,NETDELIC,2Q2023,10260.558
OECDAM,BALANCE,LPG,NETDELIC,AUG2022,3613.998
OECDAM,BALANCE,LPG,NETDELIC,AUG2023,4224.442
OECDAM,BALANCE,LPG,NETDELIC,Y2D2022,30427.129999999997
OECDAM,BALANCE,LPG,NETDELIC,Y2D2023,30104.441
OECDAM,BALANCE,NAPHTHA,NETDELIC,2021,9968.601999999999
OECDAM,BALANCE,NAPHTHA,NETDELIC,2022,8136.21
OECDAM,BALANCE,NAPHTHA,NETDELIC,2Q2023,2310.639
OECDAM,BALANCE,NAPHTHA,NETDELIC,AUG2022,643.321
OECDAM,BALANCE,NAPHTHA,NETDELIC,AUG2023,637.823
OECDAM,BALANCE,NAPHTHA,NETDELIC,Y2D2022,5530.63
OECDAM,BALANCE,NAPHTHA,NETDELIC,Y2D2023,5629.859
OECDAM,BALANCE,OTPRODS,NETDELIC,2021,124824.815
OECDAM,BALANCE,OTPRODS,NETDELIC,2022,130435.284
OECDAM,BALANCE,OTPRODS,NETDELIC,2Q2023,33604.233
OECDAM,BALANCE,OTPRODS,NETDELIC,AUG2022,11914.651
OECDAM,BALANCE,OTPRODS,NETDELIC,AUG2023,10172.106
OECDAM,BALANCE,OTPRODS,NETDELIC,Y2D2022,86982.419
OECDAM,BALANCE,OTPRODS,NETDELIC,Y2D2023,83752.927
OECDAM,BALANCE,RESFUEL,NETDELIC,2021,10777.351
OECDAM,BALANCE,RESFUEL,NETDELIC,2022,10555.768
OECDAM,BALANCE,RESFUEL,NETDELIC,2Q2023,2247.243
OECDAM,BALANCE,RESFUEL,NETDELIC,AUG2022,865.9
OECDAM,BALANCE,RESFUEL,NETDELIC,AUG2023,871.9970000000001
OECDAM,BALANCE,RESFUEL,NETDELIC,Y2D2022,7152.643
OECDAM,BALANCE,RESFUEL,NETDELIC,Y2D2023,6492.214
OECDAM,BALANCE,TOTGASO,NETDELIC,2021,437670.44800000003
OECDAM,BALANCE,TOTGASO,NETDELIC,2022,442552.45300000004
OECDAM,BALANCE,TOTGASO,NETDELIC,2Q2023,114504.474
OECDAM,BALANCE,TOTGASO,NETDELIC,AUG2022,38681.375
OECDAM,BALANCE,TOTGASO,NETDELIC,AUG2023,39818.172
OECDAM,BALANCE,TOTGASO,NETDELIC,Y2D2022,294023.766
OECDAM,BALANCE,TOTGASO,NETDELIC,Y2D2023,299026.923
OECDAM,BALANCE,TOTKERO,NETDELIC,2021,70971.928
OECDAM,BALANCE,TOTKERO,NETDELIC,2022,82980.383
OECDAM,BALANCE,TOTKERO,NETDELIC,2Q2023,22342.126
OECDAM,BALANCE,TOTKERO,NETDELIC,AUG2022,7420.118
OECDAM,BALANCE,TOTKERO,NETDELIC,AUG2023,8024.755999999999
OECDAM,BALANCE,TOTKERO,NETDELIC,Y2D2022,55176.83
OECDAM,BALANCE,TOTKERO,NETDELIC,Y2D2023,59560.859
OECDAM,BALANCE,TOTPRODS,NETDELIC,2021,935072.431
OECDAM,BALANCE,TOTPRODS,NETDELIC,2022,964637.961
OECDAM,BALANCE,TOTPRODS,NETDELIC,2Q2023,244489.098
OECDAM,BALANCE,TOTPRODS,NETDELIC,AUG2022,83964.419
OECDAM,BALANCE,TOTPRODS,NETDELIC,AUG2023,84906.193
OECDAM,BALANCE,TOTPRODS,NETDELIC,Y2D2022,640856.119
OECDAM,BALANCE,TOTPRODS,NETDELIC,Y2D2023,644415.302
OECDEUR,BALANCE,GASDIES,NETDELIC,2021,292982.494
OECDEUR,BALANCE,GASDIES,NETDELIC,2022,292358.77
OECDEUR,BALANCE,GASDIES,NETDELIC,2Q2023,70905.574
OECDEUR,BALANCE,GASDIES,NETDELIC,AUG2022,25180.608
OECDEUR,BALANCE,GASDIES,NETDELIC,AUG2023,23138.346999999998
OECDEUR,BALANCE,GASDIES,NETDELIC,Y2D2022,192127.232
OECDEUR,BALANCE,GASDIES,NETDELIC,Y2D2023,187628.761
OECDEUR,BALANCE,LPG,NETDELIC,2021,31551.53
OECDEUR,BALANCE,LPG,NETDELIC,2022,30296.794
OECDEUR,BALANCE,LPG,NETDELIC,2Q2023,7932.956999999999
OECDEUR,BALANCE,LPG,NETDELIC,AUG2022,2650.057
OECDEUR,BALANCE,LPG,NETDELIC,AUG2023,2541.901
OECDEUR,BALANCE,LPG,NETDELIC,Y2D2022,20616.138
OECDEUR,BALANCE,LPG,NETDELIC,Y2D2023,20916.925
OECDEUR,BALANCE,NAPHTHA,NETDELIC,2021,44332.087
OECDEUR,BALANCE,NAPHTHA,NETDELIC,2022,37646.539
OECDEUR,BALANCE,NAPHTHA,NETDELIC,2Q2023,7932.6900000000005
OECDEUR,BALANCE,NAPHTHA,NETDELIC,AUG2022,2838.3689999999997
OECDEUR,BALANCE,NAPHTHA,NETDELIC,AUG2023,2360.75
OECDEUR,BALANCE,NAPHTHA,NETDELIC,Y2D2022,26898.067
OECDEUR,BALANCE,NAPHTHA,NETDELIC,Y2D2023,22125.93
OECDEUR,BALANCE,OTPRODS,NETDELIC,2021,44941.899000000005
OECDEUR,BALANCE,OTPRODS,NETDELIC,2022,42577.081
OECDEUR,BALANCE,OTPRODS,NETDELIC,2Q2023,11215.196
OECDEUR,BALANCE,OTPRODS,NETDELIC,AUG2022,3739.566
OECDEUR,BALANCE,OTPRODS,NETDELIC,AUG2023,3822.667
OECDEUR,BALANCE,OTPRODS,NETDELIC,Y2D2022,28177.934
OECDEUR,BALANCE,OTPRODS,NETDELIC,Y2D2023,27454.759
OECDEUR,BALANCE,RESFUEL,NETDELIC,2021,9357.126
OECDEUR,BALANCE,RESFUEL,NETDELIC,2022,9920.243
OECDEUR,BALANCE,RESFUEL,NETDELIC,2Q2023,2019.41
OECDEUR,BALANCE,RESFUEL,NETDELIC,AUG2022,858.104
OECDEUR,BALANCE,RESFUEL,NETDELIC,AUG2023,705.874
OECDEUR,BALANCE,RESFUEL,NETDELIC,Y2D2022,6818.686
OECDEUR,BALANCE,RESFUEL,NETDELIC,Y2D2023,5592.893
OECDEUR,BALANCE,TOTGASO,NETDELIC,2021,77236.063
OECDEUR,BALANCE,TOTGASO,NETDELIC,2022,82191.334
OECDEUR,BALANCE,TOTGASO,NETDELIC,2Q2023,22087.273
OECDEUR,BALANCE,TOTGASO,NETDELIC,AUG2022,7695.048
OECDEUR,BALANCE,TOTGASO,NETDELIC,AUG2023,7690.604
OECDEUR,BALANCE,TOTGASO,NETDELIC,Y2D2022,54748.907
OECDEUR,BALANCE,TOTGASO,NETDELIC,Y2D2023,57344.426
OECDEUR,BALANCE,TOTKERO,NETDELIC,2021,39631.943
OECDEUR,BALANCE,TOTKERO,NETDELIC,2022,59226.668
OECDEUR,BALANCE,TOTKERO,NETDELIC,2Q2023,16711.772
OECDEUR,BALANCE,TOTKERO,NETDELIC,AUG2022,5984.165
OECDEUR,BALANCE,TOTKERO,NETDELIC,AUG2023,6415.617
OECDEUR,BALANCE,TOTKERO,NETDELIC,Y2D2022,38408.034
OECDEUR,BALANCE,TOTKERO,NETDELIC,Y2D2023,43722.546
OECDEUR,BALANCE,TOTPRODS,NETDELIC,2021,540033.142
OECDEUR,BALANCE,TOTPRODS,NETDELIC,2022,554217.429
OECDEUR,BALANCE,TOTPRODS,NETDELIC,2Q2023,138804.872
OECDEUR,BALANCE,TOTPRODS,NETDELIC,AUG2022,48945.917
OECDEUR,BALANCE,TOTPRODS,NETDELIC,AUG2023,46675.76
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Y2D2022,367794.99799999996
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Y2D2023,364786.24
TOTOECD,BALANCE,GASDIES,NETDELIC,2021,618179.1680000001
TOTOECD,BALANCE,GASDIES,NETDELIC,2022,626791.622
TOTOECD,BALANCE,GASDIES,NETDELIC,2Q2023,152402.68
TOTOECD,BALANCE,GASDIES,NETDELIC,AUG2022,53949.091
TOTOECD,BALANCE,GASDIES,NETDELIC,AUG2023,51675.768
TOTOECD,BALANCE,GASDIES,NETDELIC,Y2D2022,413336.44200000004
TOTOECD,BALANCE,GASDIES,NETDELIC,Y2D2023,407363.154
TOTOECD,BALANCE,LPG,NETDELIC,2021,98603.856
TOTOECD,BALANCE,LPG,NETDELIC,2022,99845.575
TOTOECD,BALANCE,LPG,NETDELIC,2Q2023,23366.009
TOTOECD,BALANCE,LPG,NETDELIC,AUG2022,8053.225
TOTOECD,BALANCE,LPG,NETDELIC,AUG2023,8717.854
TOTOECD,BALANCE,LPG,NETDELIC,Y2D2022,66686.265
TOTOECD,BALANCE,LPG,NETDELIC,Y2D2023,66578.423
TOTOECD,BALANCE,NAPHTHA,NETDELIC,2021,128197.299
TOTOECD,BALANCE,NAPHTHA,NETDELIC,2022,114912.96800000001
TOTOECD,BALANCE,NAPHTHA,NETDELIC,2Q2023,25379.066000000003
TOTOECD,BALANCE,NAPHTHA,NETDELIC,AUG2022,9616.092
TOTOECD,BALANCE,NAPHTHA,NETDELIC,AUG2023,8501.88
TOTOECD,BALANCE,NAPHTHA,NETDELIC,Y2D2022,79451.844
TOTOECD,BALANCE,NAPHTHA,NETDELIC,Y2D2023,71205.338
TOTOECD,BALANCE,OTPRODS,NETDELIC,2021,188210.972
TOTOECD,BALANCE,OTPRODS,NETDELIC,2022,190283.12900000002
TOTOECD,BALANCE,OTPRODS,NETDELIC,2Q2023,49331.423
TOTOECD,BALANCE,OTPRODS,NETDELIC,AUG2022,17086.237
TOTOECD,BALANCE,OTPRODS,NETDELIC,AUG2023,15470.285
TOTOECD,BALANCE,OTPRODS,NETDELIC,Y2D2022,126418.612
TOTOECD,BALANCE,OTPRODS,NETDELIC,Y2D2023,122790.87599999999
TOTOECD,BALANCE,RESFUEL,NETDELIC,2021,29575.141
TOTOECD,BALANCE,RESFUEL,NETDELIC,2022,31165.857
TOTOECD,BALANCE,RESFUEL,NETDELIC,2Q2023,6232.936
TOTOECD,BALANCE,RESFUEL,NETDELIC,AUG2022,2643.303
TOTOECD,BALANCE,RESFUEL,NETDELIC,AUG2023,2236.575
TOTOECD,BALANCE,RESFUEL,NETDELIC,Y2D2022,21041.553
TOTOECD,BALANCE,RESFUEL,NETDELIC,Y2D2023,18528.95
TOTOECD,BALANCE,TOTGASO,NETDELIC,2021,568826.164
TOTOECD,BALANCE,TOTGASO,NETDELIC,2022,579323.4380000001
TOTOECD,BALANCE,TOTGASO,NETDELIC,2Q2023,150079.859
TOTOECD,BALANCE,TOTGASO,NETDELIC,AUG2022,51403.558000000005
TOTOECD,BALANCE,TOTGASO,NETDELIC,AUG2023,52354.904
TOTOECD,BALANCE,TOTGASO,NETDELIC,Y2D2022,384429.30700000003
TOTOECD,BALANCE,TOTGASO,NETDELIC,Y2D2023,392405.683
TOTOECD,BALANCE,TOTKERO,NETDELIC,2021,138672.615
TOTOECD,BALANCE,TOTKERO,NETDELIC,2022,174172.237
TOTOECD,BALANCE,TOTKERO,NETDELIC,2Q2023,46895.089
TOTOECD,BALANCE,TOTKERO,NETDELIC,AUG2022,15531.859
TOTOECD,BALANCE,TOTKERO,NETDELIC,AUG2023,16962.648
TOTOECD,BALANCE,TOTKERO,NETDELIC,Y2D2022,113644.332
TOTOECD,BALANCE,TOTKERO,NETDELIC,Y2D2023,127113.364
TOTOECD,BALANCE,TOTPRODS,NETDELIC,2021,1770265.215
TOTOECD,BALANCE,TOTPRODS,NETDELIC,2022,1816494.826
TOTOECD,BALANCE,TOTPRODS,NETDELIC,2Q2023,453687.06200000003
TOTOECD,BALANCE,TOTPRODS,NETDELIC,AUG2022,158283.365
TOTOECD,BALANCE,TOTPRODS,NETDELIC,AUG2023,155919.914
TOTOECD,BALANCE,TOTPRODS,NETDELIC,Y2D2022,1205008.355
TOTOECD,BALANCE,TOTPRODS,NETDELIC,Y2D2023,1205985.789
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2021,4855.875
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2021,2771.875
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2021,5782.5
CANADA,BALANCE,TOTALOIL,CSNATTER,2021,16735.657
CHILE,BALANCE,TOTALOIL,CSNATTER,2021,1379.215
CZECH,BALANCE,TOTALOIL,CSNATTER,2021,2764.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,2021,2986.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,2021,332.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,2021,4772.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,2021,20173.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,2021,35720.37
GREECE,BALANCE,TOTALOIL,CSNATTER,2021,4256.708
HUNGARY,BALANCE,TOTALOIL,CSNATTER,2021,3281.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,2021,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,2021,1422.942
ISRAEL,BALANCE,TOTALOIL,CSNATTER,2021,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,2021,15125.573
JAPAN,BALANCE,TOTALOIL,CSNATTER,2021,68057.234
KOREA,BALANCE,TOTALOIL,CSNATTER,2021,23386.141
LATVIA,BALANCE,TOTALOIL,CSNATTER,2021,347.819
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,2021,1081.7
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,2021,75.961
MEXICO,BALANCE,TOTALOIL,CSNATTER,2021,4886.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,2021,11948.81
NORWAY,BALANCE,TOTALOIL,CSNATTER,2021,2739.575
NZ,BALANCE,TOTALOIL,CSNATTER,2021,914.0
POLAND,BALANCE,TOTALOIL,CSNATTER,2021,10358.823
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,2021,2808.742
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,2021,1407.144
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,2021,670.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,2021,14228.319
SWEDEN,BALANCE,TOTALOIL,CSNATTER,2021,4135.173
SWITLAND,BALANCE,TOTALOIL,CSNATTER,2021,3896.801
TURKEY,BALANCE,TOTALOIL,CSNATTER,2021,11784.675
UK,BALANCE,TOTALOIL,CSNATTER,2021,9474.0
USA,BALANCE,TOTALOIL,CSNATTER,2021,197036.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2022,4971.319
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2022,2828.824
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2022,6011.1
CANADA,BALANCE,TOTALOIL,CSNATTER,2022,16600.13
CHILE,BALANCE,TOTALOIL,CSNATTER,2022,1337.793
CZECH,BALANCE,TOTALOIL,CSNATTER,2022,2843.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,2022,3151.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,2022,453.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,2022,4963.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,2022,20175.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,2022,35873.935
GREECE,BALANCE,TOTALOIL,CSNATTER,2022,4538.612
HUNGARY,BALANCE,TOTALOIL,CSNATTER,2022,3514.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,2022,1497.844
ISRAEL,BALANCE,TOTALOIL,CSNATTER,2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,2022,16151.41
JAPAN,BALANCE,TOTALOIL,CSNATTER,2022,66569.0
KOREA,BALANCE,TOTALOIL,CSNATTER,2022,23718.869
LATVIA,BALANCE,TOTALOIL,CSNATTER,2022,384.036
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,2022,1072.2
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,2022,68.113
MEXICO,BALANCE,TOTALOIL,CSNATTER,2022,4862.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,2022,16309.994
NORWAY,BALANCE,TOTALOIL,CSNATTER,2022,3464.987
NZ,BALANCE,TOTALOIL,CSNATTER,2022,740.0
POLAND,BALANCE,TOTALOIL,CSNATTER,2022,10766.89
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,2022,2661.918
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,2022,1525.913
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,2022,633.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,2022,14848.813
SWEDEN,BALANCE,TOTALOIL,CSNATTER,2022,4687.903
SWITLAND,BALANCE,TOTALOIL,CSNATTER,2022,3401.196
TURKEY,BALANCE,TOTALOIL,CSNATTER,2022,11995.079
UK,BALANCE,TOTALOIL,CSNATTER,2022,8801.0
USA,BALANCE,TOTALOIL,CSNATTER,2022,167852.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,3Q2022,4612.28
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,2316.135
BELGIUM,BALANCE,TOTALOIL,CSNATTER,3Q2022,5997.7
CANADA,BALANCE,TOTALOIL,CSNATTER,3Q2022,15943.309
CHILE,BALANCE,TOTALOIL,CSNATTER,3Q2022,1341.299
CZECH,BALANCE,TOTALOIL,CSNATTER,3Q2022,2783.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,3Q2022,2775.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,308.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,5262.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,3Q2022,18952.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,3Q2022,35103.773
GREECE,BALANCE,TOTALOIL,CSNATTER,3Q2022,4331.634
HUNGARY,BALANCE,TOTALOIL,CSNATTER,3Q2022,3499.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,1397.101
ISRAEL,BALANCE,TOTALOIL,CSNATTER,3Q2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,3Q2022,16617.365
JAPAN,BALANCE,TOTALOIL,CSNATTER,3Q2022,68108.29
KOREA,BALANCE,TOTALOIL,CSNATTER,3Q2022,24015.01
LATVIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,371.182
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,1065.3
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,3Q2022,83.541
MEXICO,BALANCE,TOTALOIL,CSNATTER,3Q2022,4870.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,14205.243
NORWAY,BALANCE,TOTALOIL,CSNATTER,3Q2022,3345.764
NZ,BALANCE,TOTALOIL,CSNATTER,3Q2022,832.0
POLAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,10549.475
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,3Q2022,2790.908
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,1576.443
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,3Q2022,578.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,3Q2022,15095.658
SWEDEN,BALANCE,TOTALOIL,CSNATTER,3Q2022,4439.623
SWITLAND,BALANCE,TOTALOIL,CSNATTER,3Q2022,3415.514
TURKEY,BALANCE,TOTALOIL,CSNATTER,3Q2022,11731.425
UK,BALANCE,TOTALOIL,CSNATTER,3Q2022,9477.0
USA,BALANCE,TOTALOIL,CSNATTER,3Q2022,172585.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,4Q2022,4971.319
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,2828.824
BELGIUM,BALANCE,TOTALOIL,CSNATTER,4Q2022,6011.1
CANADA,BALANCE,TOTALOIL,CSNATTER,4Q2022,16600.13
CHILE,BALANCE,TOTALOIL,CSNATTER,4Q2022,1337.793
CZECH,BALANCE,TOTALOIL,CSNATTER,4Q2022,2843.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,4Q2022,3151.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,453.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,4963.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,4Q2022,20175.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,4Q2022,35873.935
GREECE,BALANCE,TOTALOIL,CSNATTER,4Q2022,4538.612
HUNGARY,BALANCE,TOTALOIL,CSNATTER,4Q2022,3514.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,1497.844
ISRAEL,BALANCE,TOTALOIL,CSNATTER,4Q2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,4Q2022,16151.41
JAPAN,BALANCE,TOTALOIL,CSNATTER,4Q2022,66569.0
KOREA,BALANCE,TOTALOIL,CSNATTER,4Q2022,23718.869
LATVIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,384.036
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,1072.2
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,4Q2022,68.113
MEXICO,BALANCE,TOTALOIL,CSNATTER,4Q2022,4862.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,16309.994
NORWAY,BALANCE,TOTALOIL,CSNATTER,4Q2022,3464.987
NZ,BALANCE,TOTALOIL,CSNATTER,4Q2022,740.0
POLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,10766.89
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,4Q2022,2661.918
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,1525.913
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,633.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,4Q2022,14848.813
SWEDEN,BALANCE,TOTALOIL,CSNATTER,4Q2022,4687.903
SWITLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,3401.196
TURKEY,BALANCE,TOTALOIL,CSNATTER,4Q2022,11995.079
UK,BALANCE,TOTALOIL,CSNATTER,4Q2022,8801.0
USA,BALANCE,TOTALOIL,CSNATTER,4Q2022,167852.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,1Q2023,5115.851
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,2992.739
BELGIUM,BALANCE,TOTALOIL,CSNATTER,1Q2023,6048.2
CANADA,BALANCE,TOTALOIL,CSNATTER,1Q2023,16178.502
CHILE,BALANCE,TOTALOIL,CSNATTER,1Q2023,1383.539
CZECH,BALANCE,TOTALOIL,CSNATTER,1Q2023,2926.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,1Q2023,3026.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,426.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,4717.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,1Q2023,18481.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,1Q2023,35022.896
GREECE,BALANCE,TOTALOIL,CSNATTER,1Q2023,4578.438
HUNGARY,BALANCE,TOTALOIL,CSNATTER,1Q2023,3738.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,1392.616
ISRAEL,BALANCE,TOTALOIL,CSNATTER,1Q2023,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,1Q2023,16574.156
JAPAN,BALANCE,TOTALOIL,CSNATTER,1Q2023,63771.395
KOREA,BALANCE,TOTALOIL,CSNATTER,1Q2023,26236.482
LATVIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,255.442
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,1140.4
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,1Q2023,66.414
MEXICO,BALANCE,TOTALOIL,CSNATTER,1Q2023,4941.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,15327.218
NORWAY,BALANCE,TOTALOIL,CSNATTER,1Q2023,3594.585
NZ,BALANCE,TOTALOIL,CSNATTER,1Q2023,781.0
POLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,11398.783
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,1Q2023,2548.562
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,1588.813
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,577.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,1Q2023,14912.728
SWEDEN,BALANCE,TOTALOIL,CSNATTER,1Q2023,4855.5
SWITLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,3495.107
TURKEY,BALANCE,TOTALOIL,CSNATTER,1Q2023,11916.211
UK,BALANCE,TOTALOIL,CSNATTER,1Q2023,9260.0
USA,BALANCE,TOTALOIL,CSNATTER,1Q2023,172020.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2Q2023,4979.173
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,2933.523
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2Q2023,6180.3
CANADA,BALANCE,TOTALOIL,CSNATTER,2Q2023,15349.271
